"","X_STATE","FMONTH","IDATE","IDAY","DISPCODE","SEQNO","X_PSU","NUMADULT","HHADULT","GENHLTH","PHYSHLTH","PERSDOC2","CHECKUP1","SLEPTIM1","CVDCRHD4","HAVARTH4","DIABETE4","LASTDEN4","RMVTETH4","MARITAL","EDUCA","RENTHOM1","CPDEMO1B","EMPLOY1","CHILDREN","INCOME2","WEIGHT2","HEIGHT3","DECIDE","SMOKE100","SMOKDAY2","ALCDAY5","AVEDRNK3","DRNK3GE5","MAXDRNKS","FLUSHOT7","FLSHTMY3","SHINGLE2","PNEUVAC4","FALL12MN","SEATBELT","DRNKDRI2","HOWLONG","HADPAP2","LASTPAP2","HPVTEST","PCPSAAD3","PCPSADI1","PCPSARE1","PSATEST1","COLNSCPY","COLNTEST","SIGMSCPY","BLDSTOL1","STOOLDNA","VIRCOLON","HIVTST7","PDIABTST","PREDIAB1","MARIJAN1","SOFEMALE","TRNSGNDR","ACEDEPRS","ACEDRINK","ACEDRUGS","ACEDIVRC","ACEPUNCH","ACEHURT1","ACESWEAR","ACETOUCH","QSTVER","X_STRWT","X_RAWRAKE","X_IMPRACE","X_LLCPWT","X_PHYS14D","X_HCVU651","X_CASTHM1","X_ASTHMS1","X_EXTETH3","X_ALTETH3","X_DENVST3","X_PRACE1","X_HISPANC","X_RACEG21","X_AGEG5YR","HTIN4","WTKG3","X_BMI5CAT","X_CHLDCNT","X_SMOKER3","X_RFSMOK3","DRNKANY5","X_FLSHOT7","X_PNEUMO3","X_RFSEAT2","X_RFMAM22","X_RFPSA23"
"PSATEST1",0.033639663755987,0.00878579628077062,0.0173674205633794,-0.000963489269682705,0.199141639415578,0.0281454636019624,0.0281454636019624,0.0958844284884134,0.0254401607522534,-0.00481844416925401,-0.00329431941350482,0.0440505690223738,0.0480765658374766,-0.0451316704168719,0.116916799411696,0.0523210914854575,0.0628799156799712,0.0483707912039776,0.0255830901781536,0.0476818401463599,-0.0576559893207849,0.143916949115533,-0.0517276642484215,0.079957328305747,-0.054185428243139,-0.0184490758662011,-0.238108300017876,-0.33894555569587,0.0294343402967307,0.0875142984434774,-0.165319367145508,0.0258339229053762,0.137623486730805,-0.122536139466182,0.131966619706025,0.133183793918969,0.230132287056656,0.18973862887533,0.289665567498928,-0.315307952554404,0.0343038523679021,-0.0493535343010644,-0.072786951485356,-0.344174814364052,-0.0644867464485256,-0.0867304338079237,0.640632872890325,0.322681026178252,0.590768159616387,1,0.458800488454339,0.0499287006549832,0.285288870879219,0.248661709116319,0.207152750115436,0.222116417849057,-0.0547635798328599,0.132055515290417,0.0220767517278062,-0.179383438882221,0.0187123079755819,0.0697756336043065,0.0777050136264924,0.1160936633623,0.00702205147103419,0.203289742577672,0.157791327325008,0.155443624949358,0.14534403121493,0.25136897687059,0.068414541159384,0.0268682274775289,-0.0637546828714538,0.0461438609826941,0.0459915240925956,0.0524896194092763,0.0740494500227804,0.0845489489093611,-0.0780757185732968,-0.0990408749166372,0.300263058250788,0.0381873362888813,0.0530555814452642,-0.0719239902648193,0.100844211818952,-0.198352940584096,-0.446807467751706,-0.228482977930445,-0.0263821365262851,0.115584230664696,0.258935108073192,0.0208509277079677,0.107065349580369,0.309267735510884,0.204404466930198,-0.0216705502332303,-0.409263562461531,0.378128794079108
"COLNSCPY",0.025116804496709,-0.0141612349959188,0.0150767212974048,0.0176003437420311,0.324995748912796,0.132022474366763,0.132022474366763,0.267917864284095,0.00776119353768212,-0.125864560704838,0.0780018483653866,0.226645621205866,0.155506515919751,-0.0648467122166908,0.13790360092501,0.287673807535101,0.131480942563038,0.08102469515289,0.0832686377316184,-0.160019839374958,-0.0542850770074018,0.25703745033002,-0.045743540134808,0.00566493138680036,-0.113585679525741,0.0469032743490054,0.00761040245962278,-0.00740154092095189,0.105264814604387,0.102754531886278,-0.252912455209008,-0.0433463670154194,0.0733740346498352,-0.165255511191619,0.107522087786319,0.274625593684252,0.351140893486979,0.347925771675024,0.513235471142657,-0.575763715672455,0.126501823044072,0.0165814678897301,0.0337587584865844,0.221842207816654,-0.298082436318154,-0.0908370237237582,0.204928969572836,-0.150800900184839,0.0374196328396653,0.458800488454339,1,0.0602652218939205,0.468604869224605,0.476876524478933,0.326447545403146,0.382891366997254,-0.0599915498122528,0.186609193778236,0.160458148253583,-0.304846743689684,0.0890190619387236,0.0596623365518694,-0.00394531829835349,0.0543460606104695,-0.0440496906070576,0.280780537257864,0.138746022773998,0.144657397352116,0.164453592953997,0.0826937929351259,0.261070061236408,0.0801434288539262,-0.1395685279347,0.0898669046012262,0.0957389429110776,-0.0624487172418955,0.179648579597573,0.0106777120961652,-0.0199678595736646,-0.20283028139172,0.623566673863149,0.0976606314890398,0.0862813065765899,-0.117967890801109,0.170592651012388,-0.502463033044325,0.0509582013487344,0.024230296566835,-0.00724657381954036,0.23765864714447,0.322219071978033,0.0445666164928198,0.0539792780370237,0.67736495903745,0.575052255286702,0.0340688354830528,0.192214762451031,0.148029816794614
"COLNTEST",0.00195897467056533,0.0030979284674195,0.00383135206267623,-0.00600093284531317,-0.0113620550055413,-0.067575914301082,-0.067575914301082,-0.0641815189499508,0.0383261294438603,0.0312418942524475,-0.0248553845430001,0.0282726301473198,0.0465967430769165,0.00568114955361716,-0.00934070967902622,-0.0255195177882241,0.00161107043497337,0.0361038122327685,-0.0339186489493961,0.100877096377209,-0.0494045789024042,-0.0439665596721135,-0.00315091246060486,0.00166763668203622,0.0102378742974971,-0.0443566050012022,-0.0751867056715167,-0.0714348793112147,-0.0263272711727553,-0.0314419215258492,-0.0451665069860486,0.0553716319043264,0.0317881043809557,-0.00430932567513589,0.0252788751759035,0.081623527551122,0.0843723595627891,0.0196653048685464,-0.00335101171060134,0.100337891858539,0.0106234122791847,-0.0150910795845726,0.16666126113204,-0.0625736474236861,0.198333941569688,0.0172956441496105,0.0629128807182956,0.0442138377360907,0.0226736561090514,0.0499287006549832,0.0602652218939205,1,-0.00888746959441679,-0.0839753811191643,-0.0496759299613123,-0.0463562774132231,0.0594818974133637,0.0525249282418598,0.00524435365924631,0.0667218912060595,0.0259050248762279,-0.0122304411146835,0.0863306298844341,0.0440549816555454,0.0149936585401528,0.018878634840301,0.0332387959597905,0.0131801981615769,-0.00737186844450775,0.0282286493007756,-0.0844947515973863,-0.00462605509874266,0.0378928547571646,-0.0291502264169283,-0.00915735949267225,0.0026097701078001,0.0233095776886653,-0.0165075051461284,0.0157445668725381,0.0453045983734618,-0.133688390942582,0.0938820031555595,-0.0246075500952943,-0.00569086315455718,-0.0117764159973242,0.11749823184162,-0.0915234807377969,-0.0760824556242761,-0.0352062265914499,-0.0413276631328321,-0.0015152085624482,0.0307255232817361,0.0533722210173402,-0.0902175404210531,-0.101991165708225,0.0264824533199448,-0.071254648273898,0.0108305432706693
"SIGMSCPY",-0.000247383927441709,0.00619025717778223,0.015669983369969,0.0202669736188334,0.395190229780407,0.0353917654001404,0.0353917654001404,0.0749138886356162,0.00922791422891216,-0.024795690684072,0.0190028476642777,0.0593221197665183,0.0275301447563255,-0.0287460803003809,0.0709704398589617,0.0887028893726564,0.0346592996268493,0.0262075763563722,-0.00445119934820926,-0.0551915549274067,-0.0664767355871465,0.0590859085552498,-0.0124234201871481,0.0021626120648582,-0.0918486213811893,0.0497237141410591,0.000555145619820774,-0.000463189117099501,0.0993405872676591,0.0296611157813964,-0.145661500522333,-0.0191393928302496,0.103940479865661,-0.0708632062719997,0.103282728045636,0.154615111801298,0.296197672885134,0.178001176802301,0.394782002426316,-0.24885894443162,0.118517942845431,-0.0164690044136927,0.0825140066238567,0.216471230514956,-0.121914347654668,0.0275425216754835,0.131701367948208,-0.125634463544846,0.0533440308616227,0.285288870879219,0.468604869224605,-0.00888746959441679,1,0.360267546001432,0.439241604420599,0.447825408892635,0.062232679298141,0.0541905189062227,0.0659668656980225,-0.246502622529453,0.0495130203180124,0.060203071666713,0.0909821971034732,0.0808366137071839,0.00143741761155119,0.358885105275048,0.121938090485817,0.150173498859744,0.117648447277762,0.0751576665312606,0.0710573431599012,0.0227914650206599,-0.0102284187613624,0.0522477818589677,0.0374116140313593,-0.0133797866420441,0.0604192235281881,-0.00644058262404674,0.0051637954525574,-0.0408981928396424,0.18368189916302,0.0408558414161506,0.0430269627745588,-0.0300221671869696,0.0629978621336198,-0.147860263655973,0.0603462297693505,0.0142818887596194,-0.00990642288716171,0.0451736661596464,0.324963248025583,0.0368597092568195,0.0817728454157362,0.339989473362655,0.251279666616211,0.0124979980754029,0.203678220987321,0.178579521674375
"BLDSTOL1",0.0137523644686267,-0.0243137310380928,-0.00521142659697137,-0.00226064276603392,0.24420288979826,0.0989662712272729,0.0989662712272729,0.248693551502391,-0.0145145602610605,-0.174191062490343,0.0924090073095557,0.139131838977108,0.114442280216968,-0.0484771844287081,0.151988043103753,0.269491158645481,0.106764550367048,0.0222649372112196,0.0896227408752946,-0.170357345760425,0.019517030714011,0.122448850097283,-0.0120421631113551,-0.02134535295297,-0.0740157557844664,0.104546129361907,-0.0189850923012543,0.0373215116828339,0.108931165202547,0.0851427115830084,-0.144840477134059,-0.081217917404421,-0.0218992560157587,-0.0705548249048794,-0.00918942124242941,0.195273625925345,0.236061868501746,0.24549430327069,0.401253757440642,-0.297284274113001,0.102981775508914,0.0424643919131586,0.0484186293375307,0.155687224030842,-0.212261583010099,-0.0501685017903367,0.0772553703302945,-0.165214109125845,0.0186894695348726,0.248661709116319,0.476876524478933,-0.0839753811191643,0.360267546001432,1,0.385700452699633,0.299720104106235,-0.0158630953262744,0.141685689701122,0.144290432618234,-0.186995615881652,0.0574764724493949,0.0359429586590917,0.0322184566235826,0.0853912869226922,0.0194295014376114,0.196180684668855,0.0448480794073808,0.0682156648590203,0.0740609828656381,0.0262819308712401,0.178037150701083,0.0542169365166598,-0.0462616239818388,0.0426468367584009,0.0612704719062363,-0.0909609239239044,0.0932907935601336,-0.0251643186887378,0.00648352237592095,-0.177821215922647,0.365584904477306,0.0132567188060584,0.0141141567729078,-0.0125087366890752,0.0438505713278592,-0.340453443147316,0.113465203031496,-0.00670563494875271,-0.0746915799664264,0.144525247953509,0.23785156833252,0.0165596824503756,-0.0227569839733103,0.443276236507045,0.381852723166338,0.0269380439443263,0.192628172786874,0.0702455861998211
"STOOLDNA",0.00148832619959923,-0.0206818072311077,-0.00270686862210426,-0.013605926532907,0.284695899598627,0.0391820244398586,0.0391820244398586,0.0764837922455603,-0.0322658881847722,-0.105045123281604,0.0377777908780911,0.053402153660803,0.0538613439665304,-0.017600212115011,0.0662879767959249,0.0779907115112681,0.0703455735887877,0.00370749718890917,0.0444568803695168,-0.0772803192629137,0.0355623848706442,0.0287535330159285,0.0049902211010728,0.000120949929702525,-0.0870165906044294,0.0764829346753117,-0.00879722583857227,-0.0068732510619629,0.141637918697996,0.0557460899922553,-0.0310716434140243,-0.0627484931787539,0.0270818890530129,-0.0119410915691715,0.0297900483864488,0.101790949727049,0.164184531455125,0.121849141680061,0.309868436062502,-0.16774359072991,0.0866679642870742,0.034668708054041,0.0386114165062913,0.133446648446642,-0.0508467234617819,0.0214467183951916,0.0617611977841462,-0.0987710787117515,0.017989077409154,0.207152750115436,0.326447545403146,-0.0496759299613123,0.439241604420599,0.385700452699633,1,0.383103269140596,0.079161246671421,0.0106459299489061,0.0704521544596821,-0.155442396025655,0.0248466770096236,0.0282509259412604,0.0612962209596615,0.0877337448066413,0.0085114718657772,0.273517530531335,0.0858048786017473,0.115325140993271,0.0852229154207297,0.043690250904429,0.067064548037389,0.0356877065930986,-0.00219737047637189,0.0143621430146499,0.0470534795476487,-0.043789742738102,0.0387670802607244,-0.00372003381538123,0.000785884197056472,-0.0798739435276679,0.138215369146922,-0.0201496356854658,-0.0123020044269448,0.00817450815997146,-0.00428675580968819,-0.114581040125567,0.0631671571142287,0.00568010888767659,-0.0244079014418263,0.0400861178225339,0.258203910597432,-0.0286334004782418,0.0126538556587929,0.251770270591489,0.165204853022395,0.00721006108745452,0.142848787349851,0.123937665429343
"VIRCOLON",0.0206062999864589,-0.0216020840735012,-0.00564332213749431,0.00418243210329632,0.324704802434322,0.0149152687125976,0.0149152687125976,0.0526975147316868,-0.0478456981846915,-0.0722592755451599,0.0284789285682351,0.0504182957156198,0.034062585859186,-0.0211815262021886,0.07650613315461,0.0867910194897989,0.0962635247405002,0.0123653083175598,0.065839877415837,-0.0935341846483677,0.0336172441747867,0.0446365893578368,-0.00636834955450464,-0.00517959812749063,-0.0570519218085462,0.0751045626095756,-0.00540571465822402,0.00307886611068703,0.12059685281138,0.0306925995335762,-0.0609782701677643,-0.0483074533137095,0.0395493367641424,-0.00511745468739639,0.0290817566921671,0.110531694126748,0.230971922261241,0.121521042583825,0.321861173074063,-0.199402849568502,0.0930813248535486,0.120888361825823,0.0371395863380322,0.172469262049694,-0.066955233186854,0.0656332906432948,0.0916344232447918,-0.0821224089272516,0.0424628205768379,0.222116417849057,0.382891366997254,-0.0463562774132231,0.447825408892635,0.299720104106235,0.383103269140596,1,0.0730874307810415,0.0343858367142872,0.0602606355152333,-0.150462277703624,0.071003390426785,0.061376200352218,0.0769757600200923,0.079739568280369,0.00414672854281674,0.321018831437418,0.143414724763173,0.171927036738649,0.141692883636925,0.0756687305721917,0.0421222686880235,0.0194905946429197,0.000181634377447207,0.0134779622268929,0.0371554653107694,-0.0315942214232158,0.0534709077971335,-0.00945345100232487,0.00668405661216621,-0.0773877597944888,0.138488402660245,0.00470677963029174,-0.00871629101160096,-0.00333293604926022,0.004966151011204,-0.10997610724123,0.0717426751336916,0.0135414577453989,-0.0174463580187181,0.0197070692294846,0.267304014928477,-0.00452957493570432,0.0219935652316275,0.270500960646258,0.166450960724235,-0.0150650137927642,0.174437007640766,0.168474968083755
"HIVTST7",-0.00353096744391026,0.0236589717589949,0.0325214256665195,0.0429257690283303,0.0909712524441177,-0.0605229989832038,-0.0605229989832038,-0.119917087036334,0.0387361027709474,-0.0404111827084363,0.0291391992436649,-0.0236328773346432,-0.0184910854183899,0.0783538755495654,-0.0342500001993129,-0.0145333048584157,-0.0127093419127573,-0.0347032091021892,-0.0105004065686265,0.0704362089848805,-0.00874705427915103,-0.132415146351054,0.000175086419303082,0.0168111067976695,-0.0336754353550522,0.0419242906618733,-0.0526334590835068,-0.0143893678342704,0.132218849700342,0.0986407355387452,0.167332442549027,0.0294157559398248,-0.00441665838358386,0.0331839585830757,1.50880688267696e-06,-0.00622502504238013,0.0170905154993169,-0.0642147913485069,0.0213905082388856,0.177966419223095,0.000851343330841266,0.0298777231042576,0.0576347311892433,0.0917554679275962,0.138758107096014,0.136110808545033,-0.0119432505502912,-0.0532672431632863,-0.0186758879766266,-0.0547635798328599,-0.0599915498122528,0.0594818974133637,0.062232679298141,-0.0158630953262744,0.079161246671421,0.0730874307810415,1,0.0485953228702645,0.029893399206042,0.173009299508699,0.00483978130147786,0.0110077517086248,0.0314698795182356,0.0787847217207933,0.123339366771774,0.135422696127186,-0.0772309329127795,-0.0284825836652353,-0.0886069662826223,-0.0818118073778489,-0.152588347660638,-0.00929824009550172,0.0727764528137311,-0.034847492155825,-0.00950989502698959,-0.0519077513450895,-0.049555293423828,-0.0796988830105105,0.0591840586920108,-0.00352052547600664,-0.218428267486499,-0.0317166693300909,-0.0852476846618616,0.102869518171464,-0.128741565032435,0.276111020914465,-0.00469782457351132,-0.046474998755612,-0.0393569024040183,-0.123761668976356,0.109257353933939,-0.159715657390803,0.0551224930151931,-0.091283519687285,-0.124469945089172,-0.0132498408128448,0.0644520021980061,0.0070041802474895
"PDIABTST",0.0581776903538047,0.00946148183850245,0.0158975704488146,0.0147761982972419,0.18134898001893,0.0200975395833022,0.0200975395833022,0.0461419294250258,0.055952271369193,-0.00724060948494844,0.0125041380928199,0.148369809248344,0.0949740649506353,0.0157221653010749,0.0140394299781947,0.142473143024911,-0.113580616396939,0.0450335878838998,0.0024402167283156,-0.0165329141664989,-0.0697255293050542,0.13833146389754,-0.046414005654598,0.031053159585434,-0.00717800610015291,0.00594936061536964,-0.0731141279851921,0.0278359246800247,-0.00896952752648889,0.0363302361486443,-0.11534469119084,0.0518350477526764,0.0487611382656771,-0.111194570749934,0.0830162290844167,0.129035454134356,0.19925944280975,0.137974531605318,0.122648248734695,-0.105747504087915,0.0155962102617277,-0.0999282971491934,0.10502327231958,0.167399524616591,-0.00618021461803497,0.0297018530539325,0.151637459378261,-0.0810115555744127,0.0501729840606086,0.132055515290417,0.186609193778236,0.0525249282418598,0.0541905189062227,0.141685689701122,0.0106459299489061,0.0343858367142872,0.0485953228702645,1,0.0871899449286799,-0.120926722904861,0.330581221378467,0.242696690558914,0.216591498114356,0.135306867915009,0.106435651391698,0.203871452322701,0.185213861069021,0.257124438365644,0.219802293676832,0.161049344233822,0.045663360262189,0.00769523090228785,-0.0488572517788373,0.00752132440698639,0.0248030546510969,-0.0301059767186439,0.110308087620149,-0.00610368272063703,0.0137011176376079,-0.0688830372099297,0.215118057610702,0.0920402467876742,0.0122955841662595,-0.0103495144167192,0.015828908413393,-0.0668560681932982,0.0414476601359156,-0.0661244324472595,-0.0905568029796052,0.0271317537983806,0.0701070519289331,0.0185767617054675,0.0575302912400901,0.206111109603962,0.169103851024131,0.0356852185433948,0.13660279562757,0.0708242818067355
"PREDIAB1",0.0245866642815499,0.00138315682103479,-0.00195391912266503,-0.000583303309103243,-0.0515491559840776,0.0677798119817989,0.0677798119817989,0.0723059883905834,0.0167597028788963,-0.151096105977865,0.0837759063234981,0.0720876883327337,0.0929887939423145,-0.0403095115726052,0.0984033167498393,0.147343888711619,0.0718070145627461,0.00758375314211693,0.0539374112617868,-0.0704400819559992,0.0138823565302997,0.0443574403564768,-0.02921414067365,-0.0161959384333513,-0.00831717144531815,0.0527887274031013,-0.136503566950594,0.0548461526578591,0.0340423727075296,0.0542342088044967,-0.0628684035772674,-0.0805800586045133,-0.0999449008920607,0.0228800763296375,-0.0502975294427749,0.100956324470004,0.0727107089017108,0.0946375569195711,0.119389343087661,-0.0684910497954805,0.0431217859999868,0.0972333338261972,-0.0101233075362728,0.0578594450966642,-0.0960728713140997,-0.0205419610964821,0.00923044223483272,-0.0859253973152824,-0.0726130391605236,0.0220767517278062,0.160458148253583,0.00524435365924631,0.0659668656980225,0.144290432618234,0.0704521544596821,0.0602606355152333,0.029893399206042,0.0871899449286799,1,0.00168573200605522,-0.162158356779662,-0.165160219187194,-0.139267733798616,-0.0429464722914878,-0.0125542935191318,-0.0732984271333274,-0.10733165657285,-0.148317145962585,-0.10015769352115,-0.133479015496533,0.0719759768177171,0.0162197520959053,-0.0266342448036007,-0.0018891482167118,0.0182798239109946,-0.0975619868181746,0.0538730123203606,-0.0546782561207107,0.0512652711973385,-0.0939568389005815,0.116042890623153,0.00359161646928024,-0.0201098303101124,-0.00402641633124867,-0.0103088355193657,-0.122012611033529,0.0693840927027055,-0.137617812559199,-0.174335871001216,0.0836972829183579,0.0506960546128605,0.00531600741501529,-0.0754845123678743,0.154476508081013,0.159794995713996,0.0326334549195074,0.0754703177639009,-0.0274415228549546
"MARIJAN1",-0.00345275794927079,-0.00299569295578232,-0.0164181248157815,-0.00706731051807761,-0.259507019849516,-0.0565365841658632,-0.0565365841658632,-0.124639550817881,0.0380266150413428,-0.016143964059468,0.0209700902229499,-0.123792948476128,-0.0734042271051323,0.0426199698020119,-0.0497223295635413,-0.0526754763762708,-0.045592152668988,-0.0694907418000265,-0.0039162784856842,0.0686713701640631,0.0675311321678381,-0.187682361464303,0.0268849138076797,-0.00647341021591161,0.00752526397794132,0.0378511519244575,0.00314795981456265,-0.0561817041680153,0.0840934142732647,0.156533351173177,0.302515710928618,0.144861997176302,-0.0387079437296216,0.0555512691531188,-0.0235513646655078,-0.15361330871385,-0.243663025990887,-0.172767782763163,-0.193863763977213,0.35733960767024,-0.111182251641292,0.0267128336224938,-0.0483357600257094,-0.188897299542256,0.160414570144512,0.0310937134725765,-0.0956231170187464,0.120543551574027,-0.0183613989360186,-0.179383438882221,-0.304846743689684,0.0667218912060595,-0.246502622529453,-0.186995615881652,-0.155442396025655,-0.150462277703624,0.173009299508699,-0.120926722904861,0.00168573200605522,1,-0.226229585443113,-0.161547075112471,-0.0857911837746058,0.0106184097244422,0.119307535279519,-0.221989626825883,-0.235628115559347,-0.263094547881046,-0.28783812663711,-0.188628733404854,-0.158310275566667,-0.0544759457332494,0.0884095631492679,-0.0360269090047512,-0.0454477155026852,-0.0282655057676219,-0.0934418783291634,-0.0511943851892536,0.0529648947373972,0.0248714093492151,-0.327254601809677,-0.0841508028445443,-0.08417343228485,0.0641942970061321,-0.100312323202068,0.205779441478575,-0.0823464736337179,-1.73767143077795e-05,0.0552505089493163,-0.0616338523251191,-0.0665297194390106,-0.257929825494092,0.11988623642934,-0.340924212943977,-0.285804424756775,-0.0786002360173873,-0.2012343741339,-0.099692615287617
"SOFEMALE",-0.0185614258031856,0.0255631104455496,0.0275849872372347,-0.00511945538999257,0.442869024288691,-0.0867123648777185,-0.0867123648777185,-0.0442466143351019,0.0136693164232451,0.0285568934822885,-0.0183952499793647,0.060010103067154,0.0217791642727265,0.0258385711040416,-0.00389189939250692,0.0593690096810439,-0.0235606935398467,0.018819223776718,-0.0208921579351797,0.00588337899833922,-0.00402985985933524,0.0486684494086955,0.00783468345692329,0.0052472532546219,0.0183477561912114,0.00614001443527401,0.0442133513346387,0.0649049704679874,-0.00933810784620343,-0.0114481456679263,-0.0613802409372532,0.0217029261115908,0.050305237917874,-0.051192729551389,0.0706668301485948,0.0434243491362193,0.164674017861425,0.0852770961718079,0.0530369958331256,-0.0665948811753842,0.017665096431736,-0.135703329624432,0.102962695540884,0.266117827732609,0.00228196092824734,0.0765415072321926,0.052720989180547,-0.119369548117217,0.0492272111172554,0.0187123079755819,0.0890190619387236,0.0259050248762279,0.0495130203180124,0.0574764724493949,0.0248466770096236,0.071003390426785,0.00483978130147786,0.330581221378467,-0.162158356779662,-0.226229585443113,1,0.678595646047018,0.584996050599761,0.332742359749956,0.185255987327006,0.441207585326449,0.389949623393219,0.571238553333427,0.45748013864936,0.39601413199506,-0.0227718622527687,0.0252051016364974,-0.00375915724648423,0.00807591346605138,0.0244450846852998,0.00547507713913773,0.0105826525301607,-0.00898703816415261,0.00797501187073691,-0.0201574753419414,0.169089220915615,0.0531221533221868,0.00775486689593812,0.0202493812565496,-0.00457165059083517,0.0139901640562571,0.106895627054623,0.0524076365885297,-0.00583678562161137,-0.0317807704968085,0.0534889170435518,0.0194670105816588,0.0233349558618878,0.0930807905721558,0.0814973368594196,0.0300397517859868,0.204186468191307,0.101626446604524
"TRNSGNDR",-0.00688992633040205,0.0124479225766664,0.00773264107409821,-0.00613875249443779,0.377133682783989,-0.059139131207558,-0.059139131207558,-0.0338458059186156,-0.0292105607534976,-0.00102714735175814,-0.0131473617982546,0.0399274750185891,0.0235530934453314,0.0130620246756721,0.0136331529916686,0.0452288676611215,0.00647735444268943,0.00924461682665533,-0.00758994584454151,-0.00107912365678821,0.0347344833009887,0.0241262601612939,0.012593902321449,-0.0125273369844768,0.0461661472298147,0.0100107383390989,0.00106085575607875,0.0239447451952602,0.0244714934823025,0.0360313484294702,-0.0366947437434832,0.00835393847701079,0.0214578238873958,-0.02492444810329,0.0326510299000478,0.0182263418125582,0.0970427230571861,0.0595992209784127,0.0366746284873405,-0.0216727293772479,-0.0209363340528004,-0.0835144253730676,0.0558293781569057,0.150122269073622,-0.0166230668347155,0.0408227017501602,0.0830273999590144,-0.0360705034149614,0.0981751982089775,0.0697756336043065,0.0596623365518694,-0.0122304411146835,0.060203071666713,0.0359429586590917,0.0282509259412604,0.061376200352218,0.0110077517086248,0.242696690558914,-0.165160219187194,-0.161547075112471,0.678595646047018,1,0.532308859970577,0.308148915702108,0.20263612978257,0.37014164766087,0.296629995704332,0.495448301893804,0.361656181161401,0.321567631770074,0.0247846209602316,0.0281562453101879,-0.0382886821757813,0.00295440919394585,0.0145842901111803,-0.000976014393180323,0.000703463057614986,0.00765074113596142,-0.0124541663137188,-0.0315513817718966,0.147565555102413,0.0184867510515006,-0.00367402059114013,0.00880839911605047,-0.00687719871080058,0.00547242713249567,0.0555083577704226,0.00871188555231144,-0.0182008493690809,-0.024410060374608,0.0198007728052854,-0.00311292783209777,0.00257739520071013,0.0724723071591986,0.0464043765990163,-0.0124128272746826,0.0903746512278449,0.0953485740810451
"ACEDEPRS",0.005207169108734,-0.0018224683041346,0.0101418404123547,0.00868429004578368,0.42508117245134,-0.0238739631880028,-0.0238739631880028,-0.111327781666911,-0.017889256583516,0.0200592004151712,-0.0325650103537348,-0.0336334808043648,-0.027920509208167,0.0411550689316325,-0.0213100790461776,0.00836019548098044,-0.0505355791578626,-0.00860887350635799,-0.0314511587857904,0.0585548189573264,0.0233417271463447,-0.0251533644539349,-0.0210476037046558,0.0140901640331181,0.00358832873431803,0.0190939198429333,-0.0539610375524031,-0.0542843049217771,0.0887161025950291,0.0217633002961423,0.0334851647517429,0.0490989601117583,0.0050559460374657,-0.0351125547655317,-0.00328186863363411,0.00193050325300676,0.0811493102263625,0.0215739283815349,0.062289998167731,0.145597032361337,-0.0269570735594955,-0.0359599997523545,0.0953784390609293,0.122412480366298,0.0640686140555692,0.0592031502306923,0.0993057755776403,-0.00628140299298853,0.112812326337473,0.0777050136264924,-0.00394531829835349,0.0863306298844341,0.0909821971034732,0.0322184566235826,0.0612962209596615,0.0769757600200923,0.0314698795182356,0.216591498114356,-0.139267733798616,-0.0857911837746058,0.584996050599761,0.532308859970577,1,0.652936823529319,0.386557024206141,0.509305502083145,0.211494495340913,0.430858214453549,0.218871051176718,0.245344107085918,-0.0194989197374892,0.0318124047215855,0.0200310949231376,0.00420915449338974,0.0261944611303907,0.0116038978624933,-0.0537696317173848,-0.00957629030522349,0.0141268617647588,0.0103232197094339,-0.0637666245077394,0.0101469087922807,-0.0218389148913767,-0.0084971011173965,-0.0111653207217014,0.107095113812999,-0.0354116408218333,-0.0455617304640422,-0.0184641001872109,-0.0531615276956476,0.0982338421859541,-0.0397067651063658,0.0742170498925265,-0.0339855160503547,-0.0466287354037315,-0.0365911675732721,0.0661485811127061,0.128202496060755
